Month,usg_apt,fg_apt,carrier,type,Scheduled
3,FLL,KIN,NK,Passengers,5384
3,GUM,TKK,UA,Passengers,5372
3,JFK,MEX,VB,Passengers,5369
3,JFK,LOS,DL,Passengers,5350
3,DEN,YYC,OO,Passengers,5328
3,IAD,CMN,AT,Passengers,5326
3,SLC,GDL,5D,Passengers,5306
3,AUS,YYZ,AC,Passengers,5306
3,JFK,KIN,BW,Passengers,5304
3,MCO,HAV,B6,Passengers,5304
3,MCO,LIM,TQQ,Passengers,5298
3,LGA,YYZ,YX,Passengers,5292
3,SEA,CDG,AF,Passengers,5256
3,BOS,BOG,AV,Passengers,5251
3,LAX,OSL,DY,Passengers,5242
3,DFW,SLP,YV,Passengers,5232
3,SJU,EIS,SEB,Passengers,5231
3,MCO,REC,AD,Passengers,5210
3,BOS,BDA,DL,Passengers,5201
3,ORD,NRT,AA,Passengers,5199
3,PHX,GDL,Y4,Passengers,5196
3,MIA,SAP,TA,Passengers,5189
3,CLT,MEX,AA,Passengers,5146
3,MCO,NAS,B6,Passengers,5140
3,SEA,CUN,DL,Passengers,5124
3,PHL,PUJ,F9,Passengers,4954
3,JFK,HAV,B6,Passengers,5079
3,MSP,YWG,OO,Passengers,5077
3,IAH,SAL,TA,Passengers,5068
3,HNL,BNE,HA,Passengers,5054
3,EWR,LIM,UA,Passengers,5053
3,JFK,CTG,B6,Passengers,5051
3,MIA,PUJ,G3,Passengers,5050
3,SFO,PPT,BF,Passengers,5050
3,PIT,YYZ,ZX,Passengers,5049
3,EWR,ORY,B0,Passengers,5047
3,JFK,GRU,O6,Passengers,5028
3,SFO,BCN,IB,Passengers,5024
3,EWR,YOW,QK,Passengers,4998
3,FLL,PUJ,NK,Passengers,4992
3,LAS,YEG,WS,Passengers,4989
3,OAK,MLM,Y4,Passengers,4988
3,MIA,MEX,Y4,Passengers,4986
3,MDW,BJX,Y4,Passengers,4982
3,TPA,LGW,DI,Passengers,4971
3,SFO,PPT,UA,Passengers,4971
3,ORD,MBJ,AA,Passengers,4967
3,JFK,BDA,B6,Passengers,4944
3,SJC,MLM,Y4,Passengers,4932
3,IND,CDG,DL,Passengers,4926
3,MSP,MZT,DL,Passengers,4918
3,SAT,MEX,5D,Passengers,4917
3,DFW,SAL,TA,Passengers,4903
3,MCO,CNF,AD,Passengers,4887
3,MSP,LIR,SY,Passengers,4849
3,LGA,YOW,9E,Passengers,4844
3,FLL,FPO,UP,Passengers,4823
3,MCO,YUL,TS,Passengers,4821
3,MSP,CZM,DL,Passengers,4801
3,DTW,YOW,9E,Passengers,4800
3,RSW,DUS,EW,Passengers,4795
3,LAX,ZLO,AS,Passengers,4793
3,FLL,PLS,B6,Passengers,4787
3,MIA,SAL,TA,Passengers,4786
3,MSP,CZM,SY,Passengers,4786
3,LAX,TAO,MF,Passengers,4767
3,CLE,CUN,F9,Passengers,4760
3,LAX,AUH,EY,Passengers,4750
3,PHX,YYZ,WS,Passengers,4748
3,SNA,SJD,AS,Passengers,4742
3,JFK,YUL,MQ,Passengers,4735
3,BDL,DUB,EI,Passengers,4735
3,JFK,MBJ,BW,Passengers,4735
3,ORD,AUA,UA,Passengers,4727
3,MIA,MGA,TA,Passengers,4717
3,BOS,YHZ,QK,Passengers,4711
3,MSP,YYC,OO,Passengers,4710
3,JFK,YYZ,MQ,Passengers,4688
3,IAD,JED,SV,Passengers,4686
3,SEA,YYC,CP,Passengers,4685
3,SJC,PEK,HU,Passengers,4679
3,JFK,BUD,LO,Passengers,4678
3,MCO,YOW,WS,Passengers,4627
3,FLL,FPO,3M,Passengers,4615
3,PSP,YYZ,RV,Passengers,4608
3,MCO,ARN,DY,Passengers,4576
3,FLL,GYE,EQ,Passengers,4566
3,MIA,ELH,MQ,Passengers,4563
3,MCO,MEX,Y4,Passengers,4560
3,IAD,DSS,SA,Passengers,4552
3,FLL,BEL,AD,Passengers,4533
3,LAX,ZCL,Y4,Passengers,4528
3,OAK,SJD,WN,Passengers,4526
3,HNL,YYC,WS,Passengers,4525
3,JFK,MTY,5D,Passengers,4525
3,ATL,MHH,9E,Passengers,4524
3,GUM,ROR,UA,Passengers,4502
3,EWR,YHZ,EV,Passengers,4499
3,MCO,YYZ,TS,Passengers,4488
3,DEN,MEX,Y4,Passengers,4471
3,FLL,SNU,B6,Passengers,4463
3,HNL,MAJ,UA,Passengers,4456
3,FLL,ARN,DY,Passengers,4430
3,MDW,SJD,WN,Passengers,4422
3,MIA,CCS,AA,Passengers,4398
3,SAT,GDL,4O,Passengers,4390
3,DFW,AGU,MQ,Passengers,4368
3,MCO,YHZ,WS,Passengers,4359
3,MSP,MZT,SY,Passengers,4356
3,SLC,YYC,CP,Passengers,4354
3,GUM,TPE,CI,Passengers,4352
3,MIA,CAP,AA,Passengers,4348
3,PSP,YVR,AC,Passengers,4347
3,LAS,MTY,4O,Passengers,4339
3,PHX,YUL,RV,Passengers,4320
3,LAX,CPH,DY,Passengers,4307
3,IAH,SAP,NK,Passengers,4301
3,MIA,GEO,AA,Passengers,4284
3,ORD,YVR,QK,Passengers,4284
3,JFK,GUA,TA,Passengers,4278
3,OGG,YYC,AC,Passengers,4272
3,BOS,SAL,TA,Passengers,4271
3,SPN,CAN,3U,Passengers,4257
3,EWR,YQB,C5,Passengers,4251
3,ATL,BON,DL,Passengers,4235
3,LAX,PVR,CP,Passengers,4213
3,DFW,MZT,YV,Passengers,4200
3,PHX,YXE,WS,Passengers,4196
3,FLL,STI,NK,Passengers,4195
3,DTW,YYZ,OO,Passengers,4191
3,PHX,YEG,YV,Passengers,4191
3,MCO,YWG,WS,Passengers,4188
3,MCO,OSL,DY,Passengers,4188
3,LAX,YVR,OO,Passengers,4185
3,SPN,HGH,JD,Passengers,4179
3,IAH,AGU,EV,Passengers,4174
3,ORD,SJO,UA,Passengers,4169
3,DFW,NAS,AA,Passengers,4167
3,FLL,CPH,DY,Passengers,4165
3,OGG,YEG,WS,Passengers,4161
3,DFW,CUN,NK,Passengers,4148
3,PHL,YUL,YX,Passengers,4145
3,DTW,GRU,DL,Passengers,4139
3,EWR,WAW,LO,Passengers,4133
3,CLE,PUJ,F9,Passengers,4103
3,MIA,MHH,YX,Passengers,4102
3,IAH,YYZ,KV,Passengers,4101
3,LAX,MTY,5D,Passengers,4099
3,DEN,GDL,Y4,Passengers,4068
3,ATL,HAV,9E,Passengers,4068
3,MIA,PTY,YX,Passengers,4066
3,SAT,MTY,4O,Passengers,4063
3,PHX,YQR,WS,Passengers,4050
3,DTW,MTY,DL,Passengers,4031
3,MSP,KEF,FI,Passengers,4029
3,MCI,CUN,F9,Passengers,4028
3,IAH,MTY,4O,Passengers,4023
3,PHX,MZT,YV,Passengers,4020
3,DFW,CUU,MQ,Passengers,4014
3,PHX,GDL,YV,Passengers,4010
3,LAX,SAL,Q6,Passengers,4007
3,CLT,YYZ,ZX,Passengers,3985
3,IND,YYZ,ZX,Passengers,3985
3,FLL,GCM,B6,Passengers,3975
3,EWR,YOW,C5,Passengers,3967
3,PDX,YVR,QX,Passengers,3966
3,IAH,CUN,NK,Passengers,3964
3,STL,PUJ,F9,Passengers,3964
3,LAX,SJO,AS,Passengers,3952
3,SAN,PVR,AS,Passengers,3946
3,EWR,HAV,YX,Passengers,3946
3,ORD,LIR,UA,Passengers,3941
3,DFW,YUL,MQ,Passengers,3940
3,RNO,GDL,Y4,Passengers,3937
3,JFK,BEG,JU,Passengers,3935
3,BOS,PLS,B6,Passengers,3929
3,FLL,PTP,D8,Passengers,3926
3,HNL,TPE,CI,Passengers,3919
3,IAD,SAL,Q6,Passengers,3883
3,ATL,GDL,5D,Passengers,3875
3,ORD,YWG,OO,Passengers,3870
3,IAD,RUH,SV,Passengers,3859
3,TPA,GCM,KX,Passengers,3852
3,SEA,PVR,DL,Passengers,3843
3,ATL,QRO,5D,Passengers,3838
3,IAH,ZIH,YV,Passengers,3811
3,BNA,YYZ,WS,Passengers,3811
3,DEN,YUL,QK,Passengers,3788
3,MIA,REC,JJ,Passengers,3760
3,CLT,GDL,AA,Passengers,3752
3,PSP,YYC,AC,Passengers,3741
3,JFK,GCM,KX,Passengers,3730
3,FLL,MDE,B6,Passengers,3722
3,PHL,YUL,QK,Passengers,3714
3,DFW,YVR,QK,Passengers,3711
3,LAX,BJX,Y4,Passengers,3710
3,SMF,YVR,QK,Passengers,3706
3,ORD,GCM,UA,Passengers,3706
3,IAH,MGA,UA,Passengers,3699
3,MDW,ZCL,Y4,Passengers,3692
3,EWR,GUA,UA,Passengers,3692
3,MIA,PAP,AF,Passengers,3692
3,SFO,YEG,QK,Passengers,3685
3,LAX,HGH,3U,Passengers,3680
3,PHL,GCM,AA,Passengers,3677
3,EWR,YUL,EV,Passengers,3663
3,ATL,BJX,5D,Passengers,3659
3,EWR,OPO,TP,Passengers,3649
3,IAH,SAL,NK,Passengers,3648
3,MIA,YUL,WG,Passengers,3631
3,SLC,YVR,CP,Passengers,3626
3,MCO,GRU,DL,Passengers,3624
3,MIA,YYZ,WG,Passengers,3615
3,JFK,TAS,HY,Passengers,3612
3,IAH,HAV,YV,Passengers,3606
3,SFO,NAN,FJ,Passengers,3581
3,HNL,YYZ,AC,Passengers,3576
3,HNL,PEK,CA,Passengers,3573
3,LAX,NKG,MU,Passengers,3568
3,DFW,YYZ,MQ,Passengers,3565
3,MCO,YQB,TS,Passengers,3563
3,LAX,JED,SV,Passengers,3560
3,PHL,PLS,AA,Passengers,3550
3,DTW,MBJ,DL,Passengers,3534
3,MIA,BON,AA,Passengers,3528
3,MSY,PTY,CM,Passengers,3501
3,ORD,PLS,UA,Passengers,3496
3,BDL,YYZ,QK,Passengers,3491
3,DFW,MLM,YV,Passengers,3485
3,ORD,YUL,EV,Passengers,3484
3,SFO,CTU,UA,Passengers,3472
3,SFO,YVR,QK,Passengers,3459
3,JFK,CUR,B6,Passengers,3445
3,DFW,YUL,KV,Passengers,3439
3,DFW,GDL,Y4,Passengers,3436
3,MIA,YQB,WG,Passengers,3429
3,IAH,PVR,YV,Passengers,3406
3,LAX,BJX,5D,Passengers,3404
3,PIT,CUN,G4,Passengers,0
3,MIA,LIR,YX,Passengers,3387
3,IAH,YYZ,YV,Passengers,3373
3,SEA,SZX,MF,Passengers,3358
3,MIA,MTY,YX,Passengers,3353
3,SJU,YYZ,AC,Passengers,3348
3,EWR,ANU,UA,Passengers,3347
3,ATL,GGT,9E,Passengers,3329
3,LAX,PVR,4O,Passengers,3326
3,JFK,ANU,B6,Passengers,3321
3,TPA,YOW,AC,Passengers,3273
3,ORD,BOG,AV,Passengers,3310
3,SEA,YYC,OO,Passengers,3286
3,ATL,ELH,9E,Passengers,3285
3,ORD,GUA,TA,Passengers,3254
3,MCO,SAL,TA,Passengers,3244
3,MIA,CZM,YX,Passengers,3243
3,SNA,PVR,AS,Passengers,3236
3,DTW,MTY,5D,Passengers,3232
3,DTW,MBJ,NK,Passengers,3232
3,JFK,CTU,HU,Passengers,3219
3,DFW,TRC,MQ,Passengers,3213
3,IAH,GUA,NK,Passengers,3210
3,MCO,PAP,B6,Passengers,3207
3,JFK,CKG,HU,Passengers,3205
3,TPA,KEF,FI,Passengers,3176
3,MCO,FOR,JJ,Passengers,3167
3,SJU,SBH,04Q,Passengers,2666
3,SFO,TAO,MU,Passengers,3147
3,SFO,CUN,4O,Passengers,3146
3,IAH,NAS,UA,Passengers,3133
3,JFK,GIG,DL,Passengers,3127
3,MCO,CDG,DY,Passengers,3122
3,MSP,YWG,9E,Passengers,3111
3,IAD,AUA,UA,Passengers,3066
3,PHX,HMO,OO,Passengers,3041
3,MIA,OSL,SK,Passengers,3039
3,AUS,MEX,5D,Passengers,3025
3,MCO,POS,BW,Passengers,3021
3,DCA,YOW,QK,Passengers,3013
3,RDU,CUN,F9,Passengers,2854
3,MSP,YYZ,G7,Passengers,2977
3,DFW,PUJ,AA,Passengers,2967
3,DTW,PUJ,DL,Passengers,2964
3,MIA,CCS,1BQ,Passengers,0
3,FLL,SAL,NK,Passengers,2955
3,LAS,PEK,HU,Passengers,2954
3,LAX,TNA,3U,Passengers,2945
3,MIA,MAR,AA,Passengers,2944
3,MIA,MID,YX,Passengers,2914
3,SFB,AMS,OR,Passengers,2908
3,DEN,YYC,WS,Passengers,2897
3,LAX,SZX,CA,Passengers,2892
3,FLL,AXM,NK,Passengers,2872
3,MCO,YHZ,TS,Passengers,2870
3,LAX,AGU,Y4,Passengers,2865
3,LAS,CUN,F9,Passengers,2856
3,BOS,BGI,B6,Passengers,2851
3,MIA,CCS,WL,Passengers,0
3,EWR,SJD,UA,Passengers,2837
3,MCO,MBJ,NK,Passengers,2834
3,BOS,YHZ,WS,Passengers,2820
3,PSP,YWG,WS,Passengers,2809
3,LAX,GUA,Q6,Passengers,2808
3,JFK,SAL,Q6,Passengers,2802
3,LAS,YWG,WS,Passengers,2791
3,GUM,HKG,UA,Passengers,2784
3,EWR,YQB,EV,Passengers,2774
3,BOS,SXM,B6,Passengers,2773
3,CLT,LIR,AA,Passengers,2771
3,ORD,YYZ,EV,Passengers,2764
3,DEN,YWG,OO,Passengers,2760
3,DEN,LIR,UA,Passengers,2759
3,SAV,YYZ,ZX,Passengers,2750
3,BWI,LIR,WN,Passengers,2741
3,SAT,YYZ,KV,Passengers,2740
3,MCO,PTY,NK,Passengers,2732
3,MIA,GEO,PY,Passengers,2721
3,CVG,CUN,F9,Passengers,2716
3,TPA,YYZ,TS,Passengers,2714
3,LAS,YXE,WS,Passengers,2693
3,MCO,BSB,G3,Passengers,2692
3,SJU,YYZ,WS,Passengers,2678
3,MIA,GUA,TA,Passengers,2674
3,JAX,YYZ,ZX,Passengers,2674
3,MSP,YUL,G7,Passengers,2671
3,DFW,OAX,MQ,Passengers,2665
3,MCO,YEG,WS,Passengers,2644
3,IAD,YUL,C5,Passengers,2634
3,PVD,DUB,D8,Passengers,2630
3,ORD,PVR,F9,Passengers,2522
3,DEN,PVR,F9,Passengers,2456
3,LAS,YQR,WS,Passengers,2611
3,MCO,LGW,MT,Passengers,2602
3,MIA,MDE,VH,Passengers,2591
3,IAH,OAX,EV,Passengers,2584
3,SPN,HKG,UO,Passengers,2582
3,FLL,REC,AD,Passengers,2568
3,IAH,VER,EV,Passengers,2563
3,DEN,BZE,WN,Passengers,2560
3,RDU,PUJ,F9,Passengers,2557
3,IAH,PBC,EV,Passengers,2546
3,ORD,YWG,EV,Passengers,2535
3,PIT,PUJ,G4,Passengers,0
3,ORD,BJX,OO,Passengers,2535
3,AZA,YYC,WS,Passengers,2529
3,SJU,YUL,AC,Passengers,2526
3,BNA,YYC,WS,Passengers,2526
3,ORD,BZE,UA,Passengers,2524
3,LAX,CKG,HU,Passengers,2517
3,SEA,SJD,DL,Passengers,2513
3,FLL,GGT,3M,Passengers,2510
3,MIA,GDL,Y4,Passengers,2498
3,IAH,MLM,EV,Passengers,2496
3,DFW,RTB,AA,Passengers,2494
3,ORD,GDL,Y4,Passengers,2487
3,PHL,MBJ,F9,Passengers,2480
3,CLT,BZE,AA,Passengers,2473
3,SMF,BJX,Y4,Passengers,2473
3,MKE,YYZ,ZX,Passengers,2470
3,MCO,MAN,MT,Passengers,2442
3,LAX,CUN,WN,Passengers,2431
3,EWR,YUL,C5,Passengers,2428
3,IAH,NAS,YV,Passengers,2418
3,MIA,BSB,G3,Passengers,2412
3,LAX,SJD,4O,Passengers,2412
3,CLT,CZM,AA,Passengers,2412
3,IAH,ACA,YV,Passengers,2392
3,CLT,POP,AA,Passengers,2385
3,FAT,MLM,Y4,Passengers,2383
3,IAD,SJO,UA,Passengers,2374
3,PBI,MHH,UP,Passengers,2368
3,IAH,CUU,EV,Passengers,2361
3,PDX,YYC,QK,Passengers,2353
3,MEM,YYZ,ZX,Passengers,2330
3,BOS,YOW,QK,Passengers,2318
3,FLL,YHZ,TS,Passengers,2304
3,JFK,DSS,DL,Passengers,2302
3,MCO,CTG,NK,Passengers,2293
3,MIA,PEI,AA,Passengers,2291
3,SJC,BJX,Y4,Passengers,2289
3,MDW,QRO,Y4,Passengers,2287
3,MCO,GDL,Y4,Passengers,2282
3,SJU,FRA,DE,Passengers,2278
3,JFK,GDL,Y4,Passengers,2274
3,JFK,CTG,AV,Passengers,2274
3,MSP,AUA,DL,Passengers,2269
3,IAH,TAM,EV,Passengers,2259
3,MCI,YYZ,ZX,Passengers,2242
3,MDW,DGO,Y4,Passengers,2231
3,SAN,PVR,WN,Passengers,2228
3,BOS,MBJ,B6,Passengers,2224
3,PHX,MZT,AA,Passengers,2223
3,MSP,AUA,SY,Passengers,2202
3,MCO,KIN,NK,Passengers,2202
3,FLL,BIM,3M,Passengers,2175
3,LAX,OAX,Y4,Passengers,2174
3,MCO,GUA,NK,Passengers,2174
3,MIA,BEL,JJ,Passengers,2152
3,EWR,PVR,UA,Passengers,2149
3,MIA,AMS,OR,Passengers,2138
3,FLL,CAP,NK,Passengers,2132
3,LAX,CTU,HU,Passengers,2078
3,MCO,MDE,NK,Passengers,2064
3,DCA,NAS,YX,Passengers,2057
3,PHX,YLW,WS,Passengers,2033
3,SPN,NRT,BC,Passengers,0
3,DTW,YUL,RJ,Passengers,2017
3,SAT,GDL,Y4,Passengers,2015
3,FLL,TCB,3M,Passengers,2015
3,DTW,QRO,5D,Passengers,2015
3,MIA,FOR,G3,Passengers,2008
3,SJU,EIS,9K,Passengers,1998
3,LAX,RAR,NZ,Passengers,1995
3,MCO,FOR,G3,Passengers,1982
3,JFK,SAP,TA,Passengers,1972
3,DTW,BJX,5D,Passengers,1968
3,ORD,KRK,LO,Passengers,1961
3,DFW,PLS,AA,Passengers,1947
3,ATL,SKB,DL,Passengers,1921
3,OAK,BJX,Y4,Passengers,1920
3,IAD,YUL,QK,Passengers,1914
3,IAH,PTY,CA,Passengers,1913
3,MIA,SSA,JJ,Passengers,1906
3,MIA,PUJ,LA,Passengers,1874
3,KOA,YVR,AC,Passengers,1874
3,TPA,ZRH,8R,Passengers,1865
3,HNL,PPT,HA,Passengers,1864
3,SWF,EDI,D8,Passengers,1833
3,ORD,YUL,YX,Passengers,1829
3,BWI,YUL,QK,Passengers,1825
3,JFK,LRM,B6,Passengers,1825
3,LAS,YWG,07Q,Passengers,1811
3,ATL,RTB,DL,Passengers,1807
3,MCO,YQM,WG,Passengers,1788
3,AZA,YEG,07Q,Passengers,1788
3,PIT,YUL,QK,Passengers,1787
3,BOS,PAP,B6,Passengers,1777
3,CLT,SJD,AA,Passengers,1776
3,MIA,ARN,SK,Passengers,1768
3,AZA,YWG,07Q,Passengers,1745
3,MCO,YWG,07Q,Passengers,1741
3,LAS,YEG,07Q,Passengers,1740
3,LAX,CSX,HU,Passengers,1738
3,CVG,PUJ,GL,Passengers,0
3,BWI,CUN,DL,Passengers,1735
3,DTW,CUN,VB,Passengers,0
3,CLT,GDL,Y4,Passengers,1729
3,IAD,CUN,DL,Passengers,1723
3,ORD,BUD,LO,Passengers,1720
3,MSP,BZE,SY,Passengers,1713
3,BNA,CUN,DL,Passengers,1711
3,ORD,SJD,VB,Passengers,0
3,IND,CUN,DL,Passengers,1710
3,BOS,PUJ,DL,Passengers,1709
3,MCO,SAP,NK,Passengers,1696
3,JFK,BOM,AI,Passengers,1692
3,MCO,YWG,WG,Passengers,1689
3,CMH,CUN,DL,Passengers,1687
3,PIT,CUN,DL,Passengers,1682
3,BDL,CUN,DL,Passengers,1673
3,MSP,GCM,DL,Passengers,1673
3,PIE,YYZ,WG,Passengers,1658
3,DTW,GCM,DL,Passengers,1653
3,MCO,MHH,3M,Passengers,1649
3,MIA,MAR,1BQ,Passengers,0
3,BOS,PUJ,AA,Passengers,1630
3,BOS,AUA,DL,Passengers,1628
3,BNA,CUN,WN,Passengers,1627
3,CVG,PUJ,F9,Passengers,1627
3,EWR,GCM,UA,Passengers,1617
3,LAX,SJD,UA,Passengers,1609
3,FLL,SXM,NK,Passengers,1603
3,MCO,YVR,WS,Passengers,1600
3,MCO,YHZ,WG,Passengers,1600
3,EWR,YUL,YX,Passengers,1599
3,PPG,FGI,2OQ,Passengers,1599
3,IAD,BBU,X9,Passengers,0
3,ORD,CZM,UA,Passengers,1588
3,CMH,CUN,VB,Passengers,0
3,CLE,CUN,UA,Passengers,1586
3,IAD,SVO,SU,Passengers,1578
3,MCI,CUN,DL,Passengers,1573
3,BOS,CUN,AA,Passengers,1556
3,ATL,STI,DL,Passengers,1554
3,BUF,CUN,VB,Passengers,0
3,RDU,MBJ,F9,Passengers,1550
3,STL,HUX,Y4,Passengers,1547
3,MCO,YQR,WS,Passengers,1544
3,ORD,ZIH,Y4,Passengers,1542
3,JFK,SXM,AA,Passengers,1540
3,LAS,MAN,MT,Passengers,1536
3,MCO,YYZ,AC,Passengers,1512
3,CVG,CUN,VB,Passengers,1509
3,MCO,GLA,VS,Passengers,1508
3,DTW,NAS,DL,Passengers,1505
3,DEN,CZM,UA,Passengers,1503
3,BNA,CUN,VB,Passengers,1491
3,EWR,CUN,VB,Passengers,1490
3,EWR,SKB,UA,Passengers,1489
3,MCO,GUA,LR,Passengers,1488
3,ORD,HUX,Y4,Passengers,1483
3,LAX,DGO,Y4,Passengers,1482
3,BOS,MBJ,DL,Passengers,1480
3,LAX,BZE,DL,Passengers,1475
3,RDU,CUN,DL,Passengers,1475
3,PHL,NAS,YX,Passengers,1472
3,MSP,NAS,DL,Passengers,1469
3,SJC,ZCL,Y4,Passengers,1469
3,ATL,ANU,DL,Passengers,1469
3,IAH,HAV,UA,Passengers,1463
3,IAD,PLS,UA,Passengers,1462
3,STL,SJD,Y4,Passengers,1462
3,IAH,MBJ,UA,Passengers,1461
3,CMH,PUJ,GL,Passengers,0
3,MKE,CUN,DL,Passengers,1459
3,TPA,NAS,3M,Passengers,1457
3,LAX,LIR,DL,Passengers,1456
3,BOS,PLS,AA,Passengers,1454
3,ORD,NAS,AA,Passengers,1447
3,DEN,GCM,KX,Passengers,1440
3,MCO,SAL,NK,Passengers,1439
3,BOS,PLS,DL,Passengers,1433
3,LAX,BZE,AA,Passengers,1431
3,CVG,CUN,DL,Passengers,1430
3,BOS,UVF,B6,Passengers,1420
3,CLT,GGT,YX,Passengers,1417
3,ORD,CZM,AA,Passengers,1413
3,JFK,ANU,DL,Passengers,1409
3,MIA,YOW,WG,Passengers,1402
3,ORD,NAS,OO,Passengers,1398
3,CLT,ANU,AA,Passengers,1397
3,BWI,NAS,WN,Passengers,1393
3,EWR,SAL,UA,Passengers,1390
3,ORD,GCM,AA,Passengers,1388
3,MSP,ZIH,SY,Passengers,1386
3,EWR,BON,UA,Passengers,1384
3,STL,PUJ,WN,Passengers,1382
3,ORD,AUA,AA,Passengers,1381
3,BUF,PUJ,GL,Passengers,0
3,MSP,ZIH,DL,Passengers,1374
3,PIE,YHZ,WG,Passengers,1369
3,SJU,YUL,TS,Passengers,1365
3,IAH,SJD,YV,Passengers,1363
3,JFK,GYD,J2,Passengers,1360
3,FLL,YYC,WS,Passengers,1360
3,MIA,RTB,AA,Passengers,1356
3,BWI,SJO,WN,Passengers,1356
3,EWR,BZE,UA,Passengers,1356
3,LKE,YWH,KAH,Passengers,1331
3,PBI,MHH,3M,Passengers,1352
3,ORD,GCM,KX,Passengers,1348
3,RSW,YOW,WS,Passengers,1345
3,ORD,GUA,AA,Passengers,1344
3,IAH,BON,UA,Passengers,1340
3,ORD,UVF,UA,Passengers,1340
3,PDX,KEF,FI,Passengers,1338
3,ATL,MGA,DL,Passengers,1335
3,ATL,GND,DL,Passengers,1332
3,TPA,CUN,DL,Passengers,1331
3,DTW,YYZ,9E,Passengers,1329
3,CLT,SKB,AA,Passengers,1325
3,EWR,YHZ,YX,Passengers,1321
3,DEN,CUU,Y4,Passengers,1312
3,PIT,POP,G4,Passengers,0
3,SJU,YYZ,TS,Passengers,1309
3,SMF,SJD,WN,Passengers,1307
3,MCI,PUJ,GL,Passengers,0
3,IND,CUN,WN,Passengers,1304
3,IAH,AUA,UA,Passengers,1303
3,BOS,TER,S4,Passengers,0
3,SJU,SKB,SEB,Passengers,1301
3,IAD,GCM,UA,Passengers,1296
3,DFW,AUA,AA,Passengers,1283
3,CMH,CUN,WN,Passengers,1279
3,MCO,YXE,WS,Passengers,1272
3,MSP,HUX,SY,Passengers,1271
3,ORD,PLS,AA,Passengers,1270
3,EWR,UVF,UA,Passengers,1267
3,TPA,YUL,TS,Passengers,1259
3,LAS,SJD,F9,Passengers,1258
3,DFW,ZIH,AA,Passengers,1258
3,DTW,CZM,DL,Passengers,1257
3,BWI,CUN,VB,Passengers,0
3,CVG,YYZ,9E,Passengers,1245
3,JFK,PAP,DL,Passengers,1238
3,GUM,YAP,UA,Passengers,1238
3,MKE,GDL,Y4,Passengers,1234
3,OMA,YYZ,ZX,Passengers,1231
3,FLL,YHZ,AC,Passengers,1228
3,CLT,CUR,AA,Passengers,1225
3,MCO,YYT,WS,Passengers,1220
3,SJC,SJD,WN,Passengers,1212
3,MIA,YYZ,AC,Passengers,1207
3,CLT,UVF,AA,Passengers,1202
3,EWR,BGI,B6,Passengers,1197
3,MCO,YQM,TS,Passengers,1196
3,DEN,YYC,F9,Passengers,1194
3,LAX,PVR,UA,Passengers,1188
3,BOS,MBJ,AA,Passengers,1183
3,MCO,YXU,WS,Passengers,1180
3,BOS,LIR,B6,Passengers,1177
3,IND,PUJ,G4,Passengers,0
3,ORD,SXM,UA,Passengers,1171
3,BOS,HAV,B6,Passengers,1164
3,PHX,ZIH,AA,Passengers,1145
3,JFK,SKB,AA,Passengers,1140
3,MIA,SVD,AA,Passengers,1139
3,LAS,MTY,5D,Passengers,1133
3,BOS,RAI,VR,Passengers,1128
3,PHL,UVF,AA,Passengers,1123
3,BOS,POP,B6,Passengers,1113
3,SLC,YVR,DL,Passengers,1109
3,MIA,ZSA,UP,Passengers,1109
3,BWI,SJD,WN,Passengers,1109
3,PHL,SDQ,AA,Passengers,1101
3,TPA,YYT,WS,Passengers,1098
3,MIA,MAO,JJ,Passengers,1092
3,EWR,SAP,UA,Passengers,1090
3,BOS,GCM,B6,Passengers,1085
3,EWR,RZE,LO,Passengers,1081
3,STL,MBJ,WN,Passengers,1063
3,DAB,YYZ,WG,Passengers,1061
3,IND,CUN,G4,Passengers,0
3,FLL,AUA,NK,Passengers,1050
3,ATL,GGT,DL,Passengers,1048
3,LIH,YVR,AC,Passengers,1025
3,FLL,GHB,3M,Passengers,1011
3,MSP,SKB,SY,Passengers,1002
3,LGA,NAS,AA,Passengers,1001
3,JFK,SKB,DL,Passengers,1000
3,IAH,PLS,UA,Passengers,991
3,PHL,BDA,AA,Passengers,979
3,IAH,MZT,YV,Passengers,975
3,ATL,FPO,9E,Passengers,970
3,SJU,SXM,SEB,Passengers,969
3,PIT,CUN,WN,Passengers,966
3,JFK,TAB,BW,Passengers,961
3,MSY,CUN,DL,Passengers,957
3,SMF,SJD,AS,Passengers,953
3,MIA,AUA,PY,Passengers,934
3,MYR,YTZ,PD,Passengers,934
3,BGR,BOM,UA,Passengers,931
3,MIA,YUL,AC,Passengers,926
3,MKE,CUN,WN,Passengers,922
3,RDU,CUN,WN,Passengers,893
3,JFK,SVD,BW,Passengers,862
3,MSP,ZLO,SY,Passengers,856
3,CLT,CUN,VB,Passengers,824
3,SJU,DOM,SEB,Passengers,813
3,DCA,NAS,B6,Passengers,808
3,FXE,CCZ,3BQ,Passengers,805
3,ORD,YOW,EV,Passengers,803
3,MCO,YUL,AC,Passengers,799
3,IAD,GUA,UA,Passengers,797
3,SJU,SXM,3SD,Passengers,777
3,IAH,NAS,UP,Passengers,776
3,SAT,CUN,WN,Passengers,767
3,MLB,YTZ,PD,Passengers,741
3,SFO,MUC,UA,Passengers,734
3,IAD,NAS,YV,Passengers,733
3,PHX,CUL,Y4,Passengers,733
